"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/AssetsvilleTown/Materials/MasterMaterials/M_BaseColorPalette.M_BaseColorPalette","0","18","21","1","39.885048","0","21"
"/Game/AssetsvilleTown/Materials/MasterMaterials/M_Plants.M_Plants","0","28","32","1","66.446678","0","32"
"/Game/assets/gasstation/advert_sign_shading.advert_sign_shading","0","3","3","1","4.934035","0","3"
"/Game/assets/gasstation/GasPumpTexture_Shading.GasPumpTexture_Shading","0","3","3","1","4.219410","0","3"
"/Game/AssetsvilleTown/Materials/MasterMaterials/M_SubSurface.M_SubSurface","0","26","28","1","49.060738","0","28"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","0","14","14","1","14.835719","0","14"
"/Engine/EditorLandscapeResources/LandscapeLayerUsageMaterial.LandscapeLayerUsageMaterial","0","2","2","1","3.737789","0","2"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","0","9","9","1","19.860325","0","9"
"/Game/StylizedProvencal/Materials/MM_Master_Flora.MM_Master_Flora","0","112","64","4","95.257416","0","64"
"/Game/StylizedProvencal/Materials/MM_Master_Grass.MM_Master_Grass","0","56","0","2","0.000000","0","0"
"Globals","49","15774","0","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","49","44","48","1","0.000000","0","48"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","49","44","48","1","0.000000","0","48"
"/Game/Characters/Mannequins/Materials/M_Mannequin.M_Mannequin","49","76","84","2","22.341942","0","84"
"/Fab/Materials/Standard/M_MS_Foliage.M_MS_Foliage","49","44","48","2","185.386688","88","240"
"/Fab/Materials/Standard/M_MS_Billboard.M_MS_Billboard","49","44","48","2","140.045410","88","240"
"/Game/StylizedProvencal/Materials/Landscape/mM_Landscape.MM_Landscape","49","404","404","13","136.702179","32","468"
"/InterchangeAssets/gltf/M_Sheen.M_Sheen","49","158","168","6","0.000000","0","168"
"/InterchangeAssets/gltf/M_Default.M_Default","49","166","184","6","0.000000","0","184"
"/InterchangeAssets/gltf/M_ClearCoat.M_ClearCoat","49","166","184","6","0.000000","0","184"
"/InterchangeAssets/gltf/M_Transmission.M_Transmission","49","54","54","2","0.000000","0","54"
"/InterchangeAssets/gltf/M_SpecularGlossiness.M_SpecularGlossiness","49","158","168","6","0.000000","0","168"
"/Game/StylizedProvencal/Materials/MM_Master_Grass.MM_Master_Grass","49","88","96","2","218.804596","0","0"
"/InterchangeAssets/gltf/M_Unlit.M_Unlit","49","254","264","6","0.000000","0","381"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","49","81","86","6","95.432358","3","86"
"/Engine/EditorLandscapeResources/LandscapeLayerUsageMaterial.LandscapeLayerUsageMaterial","49","7","7","1","13.134265","0","7"
"/Game/StylizedProvencal/Materials/MM_Master_Flora.MM_Master_Flora","49","176","192","4","284.769012","0","96"
"/Game/StylizedProvencal/Materials/MM_Master_RVT_Top.MM_Master_RVT_Top","49","44","44","2","97.487411","3","44"
"/Game/StylizedProvencal/Materials/MM_Master_Default.MM_Master_Default","49","27","27","1","62.507732","4","27"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","49","93","93","1","0.000000","0","93"
"/Engine/EditorLandscapeResources/MaskBrushMaterial.MaskBrushMaterial","49","10","10","1","14.648424","3","10"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","49","22","22","1","32.315960","0","22"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","49","58","64","2","0.000000","0","64"
"/Engine/EditorLandscapeResources/SelectBrushMaterial.SelectBrushMaterial","49","20","20","2","26.432920","0","20"
"/Game/AssetsvilleTown/Materials/MasterMaterials/M_SubSurface.M_SubSurface","49","40","42","1","41.174126","0","42"
"/Game/AssetsvilleTown/Materials/MasterMaterials/M_Plants.M_Plants","49","44","48","1","34.890575","0","48"
"/Game/Characters/OldMan/Textures/OldManTexture.OldManTexture","49","16","16","1","0.000000","0","16"
"/Game/assets/gasstation/GasPumpTexture_Shading.GasPumpTexture_Shading","49","13","13","1","18.049490","0","13"
"/Game/assets/gasstation/advert_sign_shading.advert_sign_shading","49","13","13","1","20.038076","0","13"
"/Game/assets/gasstation/curb_texture_002.curb_texture_002","49","13","13","1","18.234583","0","13"
"/Game/assets/gasstation/curb_texture_001.curb_texture_001","49","13","13","1","0.000000","0","13"
"/Game/assets/gasstation/curb_texture_003.curb_texture_003","49","13","13","1","0.000000","0","13"
"/Game/assets/gasstation/gas_station_texture.gas_station_texture","49","13","13","1","18.263098","0","13"
"/Game/assets/car/car_material_texture.car_material_texture","49","13","13","1","14.259737","0","13"
"/Game/assets/car/Material_001.Material_001","49","13","13","1","0.000000","0","13"
"/Game/assets/car/Material_002.Material_002","49","13","13","1","0.000000","0","13"
